id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
829,12,construction-engineering,careerviet,Nhân Viên Kỹ Thuật Điện tử (ME) - Đi làm ngay,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ ĐẦU TƯ BÁCH KHOA,Hồ Chí Minh,Lương: 9 Tr - 11 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-dien-tu-me-di-lam-ngay.35C6C01C.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-dien-tu-me-di-lam-ngay.35C6C01C.html,0efad779ec29688e0ae558e9d2b3a5c386e0c08b03c766549f20de6de7dff7f7,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:16:44.721937+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:16:44.721937+00,"{'"source'": '"dom'"}"
790,4,accounting-auditing,careerviet,Kế Toán Nội Bộ,Công ty TNHH MTV 3T Food,Hồ Chí Minh,Lương: 15 Tr - 18 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-noi-bo.35C74D2F.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-noi-bo.35C74D2F.html,1c72af584a85ea9821f4669e3771cc82c71a302ce3ab4c06b3b7c35c289ba347,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
801,14,retail-ecommerce,careerviet,Loss Adjuster Assistant,Công ty TNHH United Asia,Hà Nội,Lương: 8 Tr - 12 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/loss-adjuster-assistant.35C7122D.html,https://careerviet.vn/vi/tim-viec-lam/loss-adjuster-assistant.35C7122D.html,8334265db6313fe64683ef2ef8a22d25100eea063c6211433a7bc1e80a5035ea,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
1027,4,accounting-auditing,careerviet,Nhân Viên Dự Toán Nội Thất,CÔNG TY TNHH THIẾT KẾ XÂY DỰNG HAIDECOR,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-du-toan-noi-that.35C7308E.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-du-toan-noi-that.35C7308E.html,b141c748a5ed652ccf9cc681074ff61344fb69bcbbb073a2ed705888971b0797,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1028,4,accounting-auditing,careerviet,NHÂN VIÊN CÔNG DỤNG / UTILITY STAFF,Công Ty TNHH Apparel Far Eastern (Việt Nam),Bình Dương,Lương: 9 Tr - 14 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cong-dung-utility-staff.35C73080.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cong-dung-utility-staff.35C73080.html,2fe67ba34a2d5eb0a70bcc2cf0c2be625c533e03f313d87c458ec6ca8c1a419f,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1029,4,accounting-auditing,careerviet,Nhân viên Sale Online,Levents Global,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sale-online.35C73052.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sale-online.35C73052.html,3ad5e6e8139f00edfb87840a01b0adcfc99d08ce0ecf1357041200331c375473,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
811,4,accounting-auditing,careerviet,KẾ TOÁN KHO LONG AN,CÔNG TY TNHH TOHOGENKAI VIỆT NAM,Long An,Lương: 8 Tr - 12 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-kho-long-an.35C6F59A.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-kho-long-an.35C6F59A.html,905f9e9c8ec82edc8dfcdcb35e90fe794edf68041817c32f7df56c6a6b2f4ab6,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:33:15.483936+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:33:15.483936+00,"{'"source'": '"dom'"}"
456,12,construction-engineering,vietnamworks,Kỹ Sư Xây Dựng / Shop-Drawing Engineer (Specialize in Rebar & Steel) - Không Yêu Cầu Kinh Nghiệm,Công Ty TNHH CARAZ VINA,"","",,,{},,,Vị trí tại Công Ty TNHH CARAZ VINA. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ky-su-xay-dung-shop-drawing-engineer-specialize-in-rebar-and-steel-khong-yeu-cau-kinh-nghiem-2047877-jv,https://www.vietnamworks.com/ky-su-xay-dung-shop-drawing-engineer-specialize-in-rebar-and-steel-khong-yeu-cau-kinh-nghiem-2047877-jv?source=searchResults&searchType=2&placement=2047877&sortBy=date&qs=0,10930fc69406d55a43f969abcde2ff3eabf6b8af6d9d82389d65b904180f0c9a,t,2026-05-13 16:22:19.636281+00,2026-05-14 02:01:47.669403+00,2026-05-13 16:22:19.647086+00,2026-05-14 02:01:47.669403+00,"{'"source'": '"dom'"}"
803,6,sales-business-development,careerviet,Trưởng Phòng Tiếp thị và Quan hệ Khách hàng - Trung tâm Kinh doanh,Indovina Bank Ltd.,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/truong-phong-tiep-thi-va-quan-he-khach-hang-trung-tam-kinh-doanh.35C70545.html,https://careerviet.vn/vi/tim-viec-lam/truong-phong-tiep-thi-va-quan-he-khach-hang-trung-tam-kinh-doanh.35C70545.html,9ed228ac11de9501f000cef899a2f9f54ef136dfcb7f19193eb118d49094b60d,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
804,12,construction-engineering,careerviet,Kiến Trúc Sư – Thiết Kế Nội Thất,Công Ty TNHH Quản Lý Xây Dựng ITC,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/kien-truc-su-thiet-ke-noi-that.35C6FC85.html,https://careerviet.vn/vi/tim-viec-lam/kien-truc-su-thiet-ke-noi-that.35C6FC85.html,8ca949303a3e2db765ce75965435f748c045124645f14d269f51d2a54c62abc9,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
807,12,construction-engineering,careerviet,Kỹ Sư An Toàn Lao Động,CÔNG TY CỔ PHẦN XÂY DỰNG THƯƠNG MẠI SQC,Long An,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ky-su-an-toan-lao-dong.35C6F97A.html,https://careerviet.vn/vi/tim-viec-lam/ky-su-an-toan-lao-dong.35C6F97A.html,3b25a30a9c4650180752af71f1b1381f9d226a48a182130fe6c7bc487651d29f,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
1013,5,human-resources,careerviet,Nhân viên Tuyển dụng (Tiếng Hoa),Công Ty TNHH Apparel Far Eastern (Việt Nam),Bình Dương,Lương: 12 Tr - 18 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tuyen-dung-tieng-hoa.35C747D7.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tuyen-dung-tieng-hoa.35C747D7.html,0cd487fd34d67f9ffafe1b065f21332c3bbaa86b38f515739f55d3fea0e7b390,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1015,4,accounting-auditing,careerviet,Chuyên viên C&B,Công ty Cổ Phần Chuỗi Nhà Hàng SVN,Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-c-b.35C746E0.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-c-b.35C746E0.html,af95e611921c8aa72a0aef854ef98b79aa15341432bb33eb85e59ebe2630796d,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1033,4,accounting-auditing,careerviet,KẾ TOÁN TỔNG HỢP,CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,Lương: 13 Tr - 15 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C72F92.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C72F92.html,35e4aabad729703f9c0f6b8f3e3ec443d68884ee62b63e50978ac05f02e2316a,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
816,4,accounting-auditing,careerviet,Nhân viên hành chính kế toán,CÔNG TY TNHH ANE GROUP (THƯƠNG HIỆU ETRO.GANG),Hà Nội,Lương: 13 Tr - 17 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-hanh-chinh-ke-toan.35C6E4F4.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-hanh-chinh-ke-toan.35C6E4F4.html,c7f9bc6227957ebf92c0a8181f5ecfbcc710f0c8d14c319eec59a23367195811,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:33:15.483936+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:33:15.483936+00,"{'"source'": '"dom'"}"
825,6,sales-business-development,careerviet,Sales Leader,"MELODY LOGISTICS CO., LTD",Hồ Chí Minh,Lương: 20 Tr - 25 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/sales-leader.35C6D426.html,https://careerviet.vn/vi/tim-viec-lam/sales-leader.35C6D426.html,c95b4c2463432db282b6305e7542416fc2fbfc220342418158b0de4148caebf8,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:33:15.483936+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:33:15.483936+00,"{'"source'": '"dom'"}"
828,6,sales-business-development,careerviet,Nhân Viên Sales Logistic ( Hà Nội),CÔNG TY TNHH VIỆT NAM MAXWIDE LOGISTICS,Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sales-logistic-ha-noi.35C6C204.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sales-logistic-ha-noi.35C6C204.html,b601bf2fed91897d747a8fefc6ec9c1532591734998fea693eccef2714b236f2,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:33:15.483936+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:33:15.483936+00,"{'"source'": '"dom'"}"
506,6,sales-business-development,vietnamworks,Sales Executive For Cargo Airlines GSA- Ho Chi Minh & Ha Noi,"T&T GLOBAL TRAVEL SERVICES CO., LTD","","",,,{TRAVEL},,,"Vị trí tại T&T GLOBAL TRAVEL SERVICES CO., LTD. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.","",,,https://www.vietnamworks.com/sales-executive-for-cargo-airlines-gsa-ho-chi-minh-and-ha-noi-2043988-jv,https://www.vietnamworks.com/sales-executive-for-cargo-airlines-gsa-ho-chi-minh-and-ha-noi-2043988-jv?source=searchResults&searchType=2&placement=2043988&sortBy=date&qs=0,a758d83a386ffd94d731e8affe8ac090fedab72d257d246f6a430f159f576aef,t,2026-05-13 16:22:22.592689+00,2026-05-14 02:01:48.543194+00,2026-05-13 16:22:22.611783+00,2026-05-14 02:01:48.543194+00,"{'"source'": '"dom'"}"
996,4,accounting-auditing,careerviet,Hà Nội – CVCC phòng chống rửa tiền - ID438,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ha-noi-cvcc-phong-chong-rua-tien-id438.35C752FF.html,https://careerviet.vn/vi/tim-viec-lam/ha-noi-cvcc-phong-chong-rua-tien-id438.35C752FF.html,ba2b83e1827f4d4e5550dabe23b3ab21629d7c4baefc5db6eca12cc9163fb140,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1016,6,sales-business-development,careerviet,Nhân viên Kinh doanh,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Hà Nội,Lương: 12 Tr - 25 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C74628.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C74628.html,67cc9592e24a54d36123a2fdc8c06068a0f34dc116c29e64b4a38c07d3ed8f66,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1036,12,construction-engineering,careerviet,Giám Sát Xây Dựng,CÔNG TY CỔ PHẦN THIẾT KẾ XÂY DỰNG PHÚC AN KHANG,Bình Dương,Lương: 15 Tr - 24 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/giam-sat-xay-dung.35C72D76.html,https://careerviet.vn/vi/tim-viec-lam/giam-sat-xay-dung.35C72D76.html,bbd97ae9a68ebf160abbda1f9483a4269ac5365d4f8ddb83f3c4c9ed9c4683ae,t,2026-05-14 01:49:18.816851+00,2026-05-14 01:49:21.98467+00,2026-05-14 01:49:18.798986+00,2026-05-14 01:49:21.98467+00,"{'"source'": '"dom'"}"
772,1,information-technology,careerviet,Recruitment Assistant Manager(MỚI),Masan Consumer,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/recruitment-assistant-manager.35C75E39.html,https://careerviet.vn/vi/tim-viec-lam/recruitment-assistant-manager.35C75E39.html,0f0aaecc9b477f0e023af6b6d3c28e4613dbc585350433c69f521b2e0983896a,t,2026-05-14 01:16:38.573394+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:38.540666+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
787,3,finance-banking,careerviet,Chuyên Viên Phân Tích Đầu Tư - Tài Chính (bđs/xây dựng)(MỚI),CÔNG TY CỔ PHẦN XÂY DỰNG & THƯƠNG MẠI SÀI GÒN 9,Hồ Chí Minh,Lương: 25 Tr - 30 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-dau-tu-tai-chinh-bds-xay-dung.35C75660.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-dau-tu-tai-chinh-bds-xay-dung.35C75660.html,f412b4ff112af6f37d393bd9934983bb660de1138557a438eb716d46f22977e7,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
794,12,construction-engineering,careerviet,Kỹ thuật Bảo Trì Sửa Chữa - mảng xây dựng,CÔNG TY CỔ PHẦN XÂY DỰNG & THƯƠNG MẠI SÀI GÒN 9,Hồ Chí Minh,Lương: 15 Tr - 16 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ky-thuat-bao-tri-sua-chua-mang-xay-dung.35C72D1A.html,https://careerviet.vn/vi/tim-viec-lam/ky-thuat-bao-tri-sua-chua-mang-xay-dung.35C72D1A.html,26196085b85dc72583a484d313d78e3aa63106acdc492830d6188942749933d5,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
375,2,marketing-communication,vietnamworks,NV/CV Performance MKT (Digital MKT),Công Ty Cổ Phần Tập Đoàn Sunhouse,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Tập Đoàn Sunhouse. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/nvcv-performance-mkt-digital-mkt-2046227-jv,https://www.vietnamworks.com/nvcv-performance-mkt-digital-mkt-2046227-jv?source=searchResults&searchType=2&placement=2046227&sortBy=date&qs=0,0b0f60bef85bff8d65c00f3068955c51099afc7ab0f41dab6e461a84fff9f190,t,2026-05-13 16:22:09.502797+00,2026-05-14 03:17:37.059693+00,2026-05-13 16:22:09.450625+00,2026-05-14 03:17:36.975102+00,"{'"source'": '"dom'"}"
513,17,legal-compliance,vietnamworks,Chuyên Viên Pháp Lý (Lĩnh Vực Công Nghệ),CÔNG TY CP 1MATRIX,"","",,,{},,,Vị trí tại CÔNG TY CP 1MATRIX. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-phap-ly-linh-vuc-cong-nghe-2044464-jv,https://www.vietnamworks.com/chuyen-vien-phap-ly-linh-vuc-cong-nghe-2044464-jv?source=searchResults&searchType=2&placement=2044464&sortBy=date&qs=0,b0056c743bb25c43a77c8a4687ed6864bef831b7ba209ebe4a1b508b85bcc5f5,t,2026-05-13 16:22:22.857879+00,2026-05-14 03:17:38.686665+00,2026-05-13 16:22:22.879519+00,2026-05-14 03:17:38.600329+00,"{'"source'": '"dom'"}"
525,18,administration-office,vietnamworks,Credit Admin Checker Staff,Cathay United Bank,"","",,,{},,,Vị trí tại Cathay United Bank. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/credit-admin-checker-staff-2047905-jv,https://www.vietnamworks.com/credit-admin-checker-staff-2047905-jv?source=searchResults&searchType=2&placement=2047905&sortBy=date&qs=0,4b3eb2bd16fcbddde7d3155337692042341e3070669bf7225ede75b6659009d5,t,2026-05-13 16:22:22.857879+00,2026-05-14 03:17:38.778977+00,2026-05-13 16:22:22.879519+00,2026-05-14 03:17:38.692029+00,"{'"source'": '"dom'"}"
470,12,construction-engineering,vietnamworks,Kỹ Sư Bảo Dưỡng Hệ Thống Viễn Thông,CÔNG TY CỔ PHẦN CÔNG NGHỆ NT,"","",,,{},,,Vị trí tại CÔNG TY CỔ PHẦN CÔNG NGHỆ NT. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ky-su-bao-duong-he-thong-vien-thong-2041539-jv,https://www.vietnamworks.com/ky-su-bao-duong-he-thong-vien-thong-2041539-jv?source=searchResults&searchType=2&placement=2041539&sortBy=date&qs=0,46ef4dbdbbcd6c34f126f14cd72748c19cb6d03202b7a98442c34d5e113a21af,t,2026-05-13 16:22:20.730442+00,2026-05-14 02:01:48.079701+00,2026-05-13 16:22:20.746857+00,2026-05-14 02:01:48.079701+00,"{'"source'": '"dom'"}"
471,14,retail-ecommerce,vietnamworks,Chuyên Viên Kỹ Thuật,Công Ty Cổ Phần Công Nghệ NT,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Công Nghệ NT. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-ky-thuat-2041540-jv,https://www.vietnamworks.com/chuyen-vien-ky-thuat-2041540-jv?source=searchResults&searchType=2&placement=2041540&sortBy=date&qs=0,afd0cfe0412e2a75982415896785e43c0adc64790717f251fbf2b0c935380721,t,2026-05-13 16:22:20.730442+00,2026-05-14 02:01:48.079701+00,2026-05-13 16:22:20.746857+00,2026-05-14 02:01:48.079701+00,"{'"source'": '"dom'"}"
1037,11,manufacturing-production,careerviet,Production Planning Specialist,VINFAST TRADING AND PRODUCTION JSC,Hà Tĩnh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/production-planning-specialist.35C72BDA.html,https://careerviet.vn/vi/tim-viec-lam/production-planning-specialist.35C72BDA.html,60a9ce1b56e43ff200f10f1f36a8c6f630d553ba976bae484ed90061e0290a0f,t,2026-05-14 01:49:18.816851+00,2026-05-14 01:49:21.98467+00,2026-05-14 01:49:18.798986+00,2026-05-14 01:49:21.98467+00,"{'"source'": '"dom'"}"
514,4,accounting-auditing,vietnamworks,Kế Toán Tổng Hợp (Xây Dựng - BĐS),CÔNG TY CỔ PHẦN NHẬT QUÂN ANH,"","",,,{},,,Vị trí tại CÔNG TY CỔ PHẦN NHẬT QUÂN ANH. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ke-toan-tong-hop-xay-dung-bdjs-2049879-jv,https://www.vietnamworks.com/ke-toan-tong-hop-xay-dung-bdjs-2049879-jv?source=searchResults&searchType=2&placement=2049879&sortBy=date&qs=0,c37c5515952523f3d37822d6fe2b8679fa84b9ec7fec5d0853b6e57bb7367efa,t,2026-05-13 16:22:22.857879+00,2026-05-14 02:01:48.63836+00,2026-05-13 16:22:22.879519+00,2026-05-14 02:01:48.63836+00,"{'"source'": '"dom'"}"
785,12,construction-engineering,careerviet,Kỹ Sư Xây Dựng/ME(MỚI),Công Ty Cổ Phần NICON,Hồ Chí Minh,Lương: 20 Tr - 30 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ky-su-xay-dung-me.35C75C98.html,https://careerviet.vn/vi/tim-viec-lam/ky-su-xay-dung-me.35C75C98.html,da2791e7900878eec0c8f90600b72eddcd6e5c0e354b2565bc7a08ab770c3a77,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
1021,4,accounting-auditing,careerviet,Chuyên Viên/ Chuyên Viên Cao Cấp - Quản Lý Chất Lượng (QA),CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,Hồ Chí Minh,Lương: 20 Tr - 30 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-ly-chat-luong-qa.35C73A9A.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-ly-chat-luong-qa.35C73A9A.html,5502cf71410e326877c48282b91d48cd7eb186afd353873e1fa0e1aa4c14dae3,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
612,5,human-resources,vietnamworks,Giám Đốc Nhân Sự,Công Ty Cổ Phần Cơ Điện Trần Phú,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Cơ Điện Trần Phú. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/giam-doc-nhan-su--2049926-jv,https://www.vietnamworks.com/giam-doc-nhan-su--2049926-jv?source=searchResults&searchType=2&placement=2049926&sortBy=date&qs=0,569535bfbf923685cdf13b908b80e13d32cc17c0892fdf2f4fe11c29a82bacae,t,2026-05-13 17:17:17.237892+00,2026-05-14 02:01:46.462381+00,2026-05-13 17:17:17.211405+00,2026-05-14 02:01:46.462381+00,"{'"source'": '"dom'"}"
217,9,healthcare-medical,vietnamworks,Nhân Viên Chăm Sóc Người Cao Tuổi (Hoan Nghênh Cả Người Không Có Bằng Cấp Chuyên Môn),Plaisant Vietnam,"","",,,{},,,Vị trí tại Plaisant Vietnam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/nhan-vien-cham-soc-nguoi-cao-tuoi-hoan-nghenh-ca-nguoi-khong-co-bang-cap-chuyen-mon-2040445-jv,https://www.vietnamworks.com/nhan-vien-cham-soc-nguoi-cao-tuoi-hoan-nghenh-ca-nguoi-khong-co-bang-cap-chuyen-mon-2040445-jv?source=searchResults&searchType=2&placement=2040445&sortBy=date&qs=0,9c545c67f6b924aaa8e3bebe8ce25dcb62fb3f4604b4931feedac768ad0f6b97,t,2026-05-12 13:18:45.615066+00,2026-05-14 03:17:33.245926+00,2026-05-12 13:18:45.631142+00,2026-05-14 03:17:33.198608+00,"{'"source'": '"dom'"}"
483,12,construction-engineering,vietnamworks,"[Viettel] Kỹ Sư Xây Dựng Tại Hà Nội, TP.HCM / Thu Nhập 18Tr - 28Tr",Công ty CP Tư vấn và Dịch vụ Viettel,"","",,,{},,,Vị trí tại Công ty CP Tư vấn và Dịch vụ Viettel. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/viettel-ky-su-xay-dung-tai-ha-noi-tp-hcm-thu-nhap-18tr-28tr-2047426-jv,https://www.vietnamworks.com/viettel-ky-su-xay-dung-tai-ha-noi-tp-hcm-thu-nhap-18tr-28tr-2047426-jv?source=searchResults&searchType=2&placement=2047426&sortBy=date&qs=0,b1012fab862df62636d374abdce1f067b4fd09e940db2dd6010cc9c6bc757700,t,2026-05-13 16:22:21.56923+00,2026-05-14 03:17:37.854068+00,2026-05-13 16:22:21.573754+00,2026-05-14 03:17:37.767847+00,"{'"source'": '"dom'"}"
485,15,media-content,vietnamworks,Social Media Specialist,Công Ty TNHH Cibes Lift Việt Nam,"","",,,{},,,Vị trí tại Công Ty TNHH Cibes Lift Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/social-media-specialist-2050207-jv,https://www.vietnamworks.com/social-media-specialist-2050207-jv?source=searchResults&searchType=2&placement=2050207&sortBy=date&qs=0,06d5d9103f188b096b316cd8b218682e7784becec9f4551aa9e3ef4af7a17420,t,2026-05-13 16:22:21.56923+00,2026-05-14 03:17:37.870994+00,2026-05-13 16:22:21.573754+00,2026-05-14 03:17:37.783753+00,"{'"source'": '"dom'"}"
